id,tenure,claim.ind,n.adults,n.children,ni.gender,ni.marital.status,premium,sales.channel,coverage.type,dwelling.type,len.at.res,credit,house.color,ni.age,year,zip.code,cancel
6951,5,1,1,1,M,0,976.9466583,Broker,B,House,6,high,red,33,2016,80101,0
6952,0,0,4,0,M,0,851.309882,Broker,B,House,14,high,blue,41,2016,85022,0
6953,13,0,4,1,M,0,915.1161567,Broker,C,House,11,high,white,46,2016,50025,0
6954,18,0,1,2,F,1,802.5000185,Broker,C,House,13,high,white,39,2016,15018,0
6955,18,0,2,2,M,1,783.5529856,Phone,C,House,15,low,blue,54,2016,50026,1
6956,17,0,2,0,F,0,1006.36292,Phone,C,House,11,low,red,50,2016,85062,1
6957,12,0,1,0,M,0,956.0453131,Broker,C,Tenant,18,high,red,50,2016,98028,0
6958,4,0,1,0,M,0,796.6470439,Phone,A,House,12,high,red,32,2016,85021,1
6959,9,0,2,1,F,1,984.7053546,Broker,A,Condo,12,low,white,29,2016,85014,0
6960,11,0,2,2,F,1,924.8205736,Phone,C,Condo,7,high,blue,47,2016,98026,0
6961,17,0,3,1,M,0,884.9489901,Broker,A,Condo,24,high,blue,42,2016,85071,0
6962,5,1,1,0,M,0,816.9496018,Broker,C,House,16,high,white,28,2016,85021,0
6963,10,0,3,4,M,1,972.4854043,Broker,A,House,16,high,blue,47,2016,80033,0
6964,14,1,2,1,M,1,947.6335653,Broker,C,Condo,10,high,blue,47,2016,15060,0
6965,4,0,3,0,M,1,965.3994821,Broker,C,House,15,high,white,26,2016,50013,0
6966,4,0,2,2,F,1,778.1701884,Broker,C,House,11,high,white,35,2016,15003,0
6967,14,0,1,0,M,0,914.5035967,Phone,A,Condo,10,low,white,37,2016,50041,0
6968,11,0,3,4,F,1,856.4510185,Online,A,House,19,low,white,62,2016,50039,1
6969,21,0,2,1,F,1,918.9062406,Broker,C,House,13,high,blue,52,2016,50051,0
6970,26,0,6,2,F,1,918.2825327,Phone,B,Condo,11,medium,white,53,2016,50035,0
6971,7,0,1,3,F,1,1005.053274,Online,B,Tenant,15,high,white,28,2016,80002,0
6972,11,1,1,5,M,1,802.8437029,Broker,A,House,8,medium,white,51,2016,50039,1
6973,3,0,1,0,F,1,835.3489938,Phone,C,House,12,high,white,28,2016,50028,0
6974,6,0,3,3,M,1,939.4291036,Phone,C,Condo,12,high,blue,33,2016,50055,0
6975,18,0,1,3,M,1,857.0462726,Phone,C,House,16,high,yellow,45,2016,50007,1
6976,17,0,1,1,M,0,881.640282,Phone,C,Tenant,18,high,yellow,45,2016,15060,0
6977,19,0,2,0,F,1,931.6145669,Broker,C,Tenant,13,high,white,53,2016,50048,1
6978,15,1,2,1,F,1,891.6014918,Phone,A,House,9,medium,white,60,2016,50052,1
6979,8,1,2,0,F,1,938.7934384,Phone,C,House,13,low,red,51,2016,85008,0
6980,12,0,2,0,F,1,803.1907566,Broker,B,Tenant,15,high,red,48,2016,15059,0
6981,15,0,4,2,M,1,892.5871428,Broker,A,House,21,high,red,40,2016,15025,0
6982,7,1,2,3,M,1,886.4536248,Broker,B,House,17,high,blue,35,2016,85025,0
6983,17,0,4,1,M,1,811.4742843,Phone,B,House,15,high,white,60,2016,50025,1
6984,2,0,4,6,F,1,862.0463268,Broker,C,House,10,high,blue,32,2016,85051,1
6985,4,1,2,1,F,1,893.5814195,Phone,A,House,8,high,yellow,36,2016,85076,0
6986,0,1,2,0,F,0,917.6204322,Broker,C,Tenant,22,high,white,38,2016,80022,0
6987,12,0,2,0,M,0,848.2472943,Broker,C,House,14,high,red,37,2016,80033,0
6988,15,0,2,0,F,0,992.8100618,Phone,A,Tenant,17,medium,white,40,2016,98007,1
6989,8,0,4,1,F,0,826.9418224,Phone,A,Tenant,15,high,blue,26,2016,80037,0
6990,16,0,1,1,F,1,902.2469265,Phone,A,House,19,high,white,38,2016,50051,0
6991,4,0,2,1,M,1,888.3761504,Broker,A,House,10,high,white,32,2016,50005,0
6992,13,0,4,0,F,0,855.5723904,Broker,A,House,12,high,red,56,2016,85019,0
6993,19,0,2,6,M,1,822.9220395,Broker,C,Tenant,17,high,yellow,43,2016,80021,0
6994,13,0,6,1,M,1,905.5841993,Phone,A,House,13,high,red,62,2016,98021,1
6995,7,0,4,0,F,1,899.5842087,Broker,A,House,16,medium,white,49,2016,20102,0
6996,5,0,2,3,M,1,779.3076139,Phone,A,House,13,high,red,36,2016,85018,0
6997,20,0,1,1,F,1,895.6501877,Broker,B,Condo,17,medium,yellow,47,2016,15038,0
6998,3,0,1,0,F,1,966.4103673,Broker,C,Condo,14,high,blue,33,2016,80011,0
6999,4,0,4,1,F,0,862.3819277,Broker,A,House,17,high,white,28,2016,50036,0
7000,18,0,3,0,F,0,864.1115985,Broker,A,Condo,8,high,white,48,2016,85008,0
7001,4,0,1,1,F,1,1020.332344,Broker,C,House,15,high,red,35,2016,50056,0
7002,17,0,2,2,F,0,939.9364883,Broker,C,Condo,19,medium,white,56,2016,85039,1
7003,15,1,1,0,M,0,871.8422846,Broker,C,Tenant,21,high,white,39,2016,50001,0
7004,16,0,2,2,M,1,879.8628804,Broker,A,House,19,high,red,61,2016,85078,0
7005,15,0,2,0,M,0,1017.584055,Broker,B,Tenant,17,medium,white,45,2016,50039,0
7006,10,1,3,0,M,0,764.7363241,Broker,B,House,13,high,red,36,2016,80022,0
7007,13,0,4,0,M,1,916.3181133,Broker,C,House,15,high,white,38,2016,85014,0
7008,14,0,2,0,F,0,855.6660649,Broker,A,Tenant,23,high,red,63,2016,80025,0
7009,18,0,1,0,F,0,916.2102335,Broker,C,House,18,medium,white,46,2016,50008,0
7010,15,0,2,4,M,1,903.9657893,Broker,A,House,16,high,blue,52,2016,50032,0
7011,15,0,1,2,F,1,1052.528602,Phone,C,House,15,high,white,60,2016,80037,0
7012,13,0,5,4,F,1,832.5191097,Broker,A,House,14,medium,red,40,2016,98033,1
7013,3,0,2,0,F,0,970.4505355,Broker,B,Condo,26,high,white,30,2016,50020,0
7014,16,0,1,0,M,0,737.7033842,Broker,C,Condo,16,high,red,43,2016,50027,0
7015,11,1,4,2,M,1,1017.588901,Broker,C,House,15,high,red,39,2016,98013,0
7016,4,0,1,0,M,1,994.6701409,Broker,C,Tenant,13,low,red,26,2016,98034,0
7017,2,0,2,0,F,1,751.0164546,Broker,C,Condo,14,high,blue,35,2016,50025,0
7018,3,0,2,0,M,1,939.4009917,Broker,A,Tenant,17,medium,white,30,2016,80016,0
7019,15,0,1,3,M,1,854.7410743,Broker,A,House,10,high,red,38,2016,85078,0
7020,11,0,1,3,M,1,929.7295599,Phone,A,House,14,low,white,64,2016,98028,1
7021,5,1,2,0,F,0,817.5822285,Broker,C,Tenant,16,high,blue,33,2016,20148,0
7022,4,0,2,1,M,1,919.7149168,Broker,B,Tenant,42.50179092,medium,white,33,2016,80002,0
7023,13,0,1,3,M,1,923.0071517,Broker,C,Condo,15,medium,blue,46,2016,98032,1
7024,19,0,3,6,F,1,991.5366581,Broker,A,Tenant,19,high,blue,59,2016,50059,0
7025,17,0,3,2,F,1,1000.539394,Phone,A,House,17,high,white,42,2016,98020,1
7026,6,0,1,1,M,1,975.9155034,Online,A,Condo,9,high,white,35,2016,50009,1
7027,19,0,4,1,M,1,975.4337915,Phone,B,Tenant,8,medium,blue,43,2016,50028,1
7028,16,0,1,0,M,1,906.4466967,Broker,B,Condo,19,high,white,41,2016,15021,0
7029,19,0,3,0,F,0,954.9121036,Broker,A,House,18,high,red,53,2016,50022,0
7030,4,0,1,0,F,0,936.7785911,Broker,A,Tenant,14,high,white,34,2016,85074,0
7031,9,0,4,7,M,1,877.1773359,Broker,C,House,13,high,white,51,2016,98034,1
7032,15,0,3,3,M,1,873.3566743,Broker,C,Tenant,16,high,blue,43,2016,15059,0
7033,20,0,2,1,M,1,850.2797573,Broker,C,House,18,high,red,52,2016,85017,0
7034,4,0,1,2,F,1,872.803469,Phone,A,House,18,high,yellow,35,2016,80018,0
7035,4,0,2,1,F,1,954.0569161,Phone,A,House,17,high,white,28,2016,50039,0
7036,7,0,1,0,M,0,1026.170819,Phone,A,Tenant,11,high,blue,34,2016,85076,1
7037,0,1,3,0,M,0,848.8825416,Broker,C,Tenant,13,medium,white,38,2016,98032,0
7038,13,0,1,0,M,1,1013.730572,Broker,A,House,20,high,red,67,2016,50020,0
7039,12,0,1,3,F,1,909.0150417,Phone,C,House,23,high,blue,NA,2016,85070,0
7040,15,0,1,7,F,1,876.9814281,Phone,A,House,9,high,blue,57,2016,15010,1
7041,14,0,3,4,M,1,885.8577793,Broker,C,House,13,low,red,54,2016,85055,0
7042,21,1,3,2,F,0,892.4226207,Broker,A,House,22,high,blue,66,2016,80105,0
7043,16,0,1,0,F,0,902.1598816,Broker,A,House,13,medium,blue,46,2016,98022,0
7044,12,0,2,1,M,1,991.5108208,Phone,B,House,20,medium,red,47,2016,85042,1
7045,5,0,3,0,M,0,859.5663919,Broker,B,Condo,21,low,red,30,2016,98006,0
7046,16,0,1,4,M,1,1012.598502,Broker,B,Tenant,12,medium,blue,40,2016,80046,1
7047,20,1,2,0,M,0,1068.748665,Broker,B,House,20,medium,red,57,2016,85073,0
7048,14,1,1,1,F,0,997.9433962,Phone,B,Condo,11,high,yellow,42,2016,20102,1
7049,4,0,1,1,F,1,985.9433996,Broker,A,Tenant,14,medium,red,30,2016,85083,1
7050,17,1,2,2,F,1,1053.801331,Phone,B,House,10,high,blue,54,2016,80101,0
7051,13,0,1,0,F,0,956.486826,Phone,B,House,14,medium,white,57,2016,80016,0
7052,19,0,2,3,M,1,833.5522748,Phone,C,Condo,18,high,white,45,2016,50039,0
7053,17,0,1,0,F,0,835.2842739,Broker,A,House,11,high,white,47,2016,85025,0
7054,15,0,2,1,F,1,758.41772,Phone,A,House,18,high,blue,52,2016,85077,0
7055,17,0,2,4,M,1,978.7190252,Phone,B,Condo,13,medium,blue,50,2016,98033,0
7056,16,0,2,2,M,1,1038.717529,Phone,C,House,14,high,blue,61,2016,50051,0
7057,15,1,1,2,M,1,1021.487168,Broker,C,House,3.350433588,high,yellow,37,2016,15003,0
7058,17,0,2,1,F,0,875.500969,Phone,B,Condo,27,medium,red,45,2016,85042,0
7059,1,1,1,0,M,1,763.6677011,Broker,C,House,11,high,red,26,2016,50039,0
7060,0,0,4,1,M,1,940.2698142,Online,A,Tenant,18,high,white,31,2016,50031,0
7061,10,0,3,5,M,1,789.9852195,Broker,B,Tenant,13,medium,blue,39,2016,98030,0
7062,18,0,1,6,M,1,773.7819238,Phone,C,House,9,high,white,51,2016,20139,1
7063,6,1,3,2,F,1,1081.867708,Phone,A,Tenant,14,high,red,32,2016,80011,0
7064,20,0,3,2,F,1,992.2288302,Phone,A,NA,15,high,blue,51,2016,98034,1
7065,15,0,5,0,M,1,808.8359596,Broker,A,House,8,high,white,48,2016,15059,0
7066,15,1,3,0,F,0,978.3982161,Broker,C,Condo,8,low,blue,NA,2016,50035,0
7067,16,1,1,4,M,1,821.6605703,Phone,B,Tenant,20,high,red,50,2016,98015,0
7068,11,1,1,2,F,1,934.9094125,Online,C,House,19,high,white,54,2016,85075,0
7069,0,0,1,0,F,1,838.1562512,Online,A,Tenant,13,medium,white,24,2016,80030,0
7070,13,1,3,3,F,1,877.0198125,Phone,C,Tenant,15,high,blue,50,2016,50020,0
7071,17,0,4,1,F,1,860.0293158,Phone,C,Condo,13,high,red,39,2016,85070,0
7072,16,0,1,1,F,1,966.6866641,Phone,C,House,15,high,yellow,51,2016,85071,0
7073,5,1,1,0,M,1,830.2404588,Broker,C,House,21,medium,blue,36,2016,50020,1
7074,20,0,1,6,F,1,921.7698416,Broker,C,House,21,medium,red,46,2016,80016,0
7075,5,1,2,2,F,1,1006.225043,Phone,A,House,16,high,red,32,2016,85065,1
7076,12,0,1,0,F,0,885.4074116,Broker,A,House,17,high,white,37,2016,85034,0
7077,16,0,3,0,M,0,937.3256015,Broker,B,Condo,13,high,red,42,2016,80021,0
7078,0,0,3,3,M,1,937.5083944,Phone,A,Tenant,12,high,white,33,2016,20141,0
7079,13,0,1,3,M,1,1030.986027,Broker,C,House,19,high,white,51,2016,98022,0
7080,6,0,2,1,F,1,982.897496,Phone,A,House,13,high,white,34,2016,50052,0
7081,10,0,2,0,M,0,789.571848,Broker,C,Condo,16,high,white,37,2016,15001,0
7082,14,0,2,2,F,1,938.8901537,Phone,C,Condo,14,medium,white,42,2016,50039,0
7083,0,0,4,4,M,1,1022.018775,Broker,A,Condo,16,medium,red,26,2016,15025,0
7084,1,0,1,0,M,0,922.8201154,Broker,B,Condo,7,low,yellow,29,2016,80027,1
7085,16,0,1,2,F,1,958.9425972,Broker,A,Condo,7,high,white,40,2016,85013,0
7086,4,0,3,3,M,1,942.4851801,Broker,B,Tenant,10,high,blue,32,2016,80014,0
7087,18,0,3,0,F,0,896.0877503,Broker,C,House,15,medium,blue,37,2016,98021,0
7088,3,0,2,0,M,0,867.7999979,Online,C,Condo,30.4673478,high,white,24,2016,80035,0
7089,17,0,3,0,F,1,798.0326472,Online,C,House,21,high,red,44,2016,80034,0
7090,12,0,1,4,M,1,852.3211012,Phone,B,House,14,high,blue,61,2016,15021,0
7091,13,0,1,5,F,1,1025.614014,Broker,C,Tenant,17,high,white,42,2016,50059,0
7092,12,0,4,2,M,1,964.9087949,Broker,C,House,18,low,red,61,2016,80002,1
7093,5,0,3,0,F,0,817.9747338,Phone,B,House,16,high,yellow,32,2016,80107,0
7094,17,1,2,0,M,0,1057.295005,Online,B,House,15,high,blue,40,2016,85042,1
7095,18,0,2,1,M,1,791.905792,Phone,A,House,12,high,blue,51,2016,15054,0
7096,15,1,3,2,F,1,1141.606992,Broker,C,Condo,26,medium,white,46,2016,15044,0
7097,6,1,1,0,M,0,835.4997853,Broker,C,Condo,13,high,yellow,26,2016,98006,0
7098,14,0,5,6,F,1,836.2691329,Broker,A,Tenant,20,high,blue,51,2016,50047,1
7099,14,0,1,1,F,1,956.8981537,Broker,A,Condo,15,low,red,55,2016,98034,0
7100,21,0,1,0,F,1,922.6604925,Broker,A,Condo,12,low,red,46,2016,85007,0
7101,17,0,5,0,F,0,807.2360046,Broker,C,House,13,high,white,40,2016,50028,0
7102,6,0,4,1,M,0,885.342216,Phone,C,Tenant,23,medium,white,31,2016,15051,0
7103,14,1,5,2,F,1,836.4012255,Broker,C,House,17,high,white,55,2016,98034,0
7104,8,1,1,0,F,1,771.9711396,Online,C,House,18,medium,red,36,2016,98028,0
7105,21,0,3,0,M,0,775.6820143,Online,C,Condo,15,high,red,51,2016,85076,0
7106,3,0,1,0,F,1,826.8312087,Broker,A,Tenant,18,high,white,33,2016,50020,0
7107,13,0,2,2,M,1,879.597972,Phone,A,House,22,high,white,62,2016,80022,0
7108,9,0,1,0,F,0,903.9533457,Broker,C,Condo,15,low,red,32,2016,15012,0
7109,13,0,3,0,F,1,1050.251416,Phone,A,House,12,medium,white,50,2016,50032,0
7110,14,0,1,0,M,1,896.9581372,Broker,B,House,11,medium,red,48,2016,85027,0
7111,4,1,3,0,M,0,832.9846989,Online,A,Condo,12,medium,yellow,26,2016,80037,0
7112,14,0,2,2,F,1,782.7351192,Broker,C,House,15,medium,white,69,2016,15015,0
7113,7,1,2,0,M,1,678.6768498,Broker,C,Condo,17,high,blue,43,2016,80014,1
7114,14,0,2,2,M,1,817.289506,Broker,C,Tenant,11,high,white,39,2016,50005,0
7115,0,0,2,3,M,1,781.8262891,Broker,A,House,20,high,blue,37,2016,20109,0
7116,12,0,1,0,F,1,800.6349525,Broker,C,House,17,medium,white,64,2016,50027,0
7117,20,0,3,2,F,1,1020.292705,Broker,C,House,10,high,white,76,2016,80046,0
7118,20,1,3,1,M,1,879.3177671,Broker,B,Condo,13,high,white,38,2016,50021,0
7119,8,1,1,3,F,1,821.7565063,Phone,B,House,8,medium,white,35,2016,85083,0
7120,10,0,3,0,F,1,874.4156461,Broker,A,House,15,medium,blue,54,2016,80034,0
7121,13,0,2,0,F,0,913.0817101,Broker,C,Condo,17,high,blue,64,2016,85046,0
7122,13,0,1,1,F,1,972.6199084,Phone,C,House,14,medium,red,46,2016,80016,0
7123,16,0,1,1,M,1,840.6788453,Broker,A,House,17,high,white,56,2016,80020,0
7124,4,0,1,0,M,0,875.8339423,Broker,C,House,19,medium,white,26,2016,80022,0
7125,19,0,1,0,M,1,933.3917557,Phone,C,Condo,20,medium,red,39,2016,80023,1
7126,7,0,2,0,F,0,999.8038184,Broker,C,Tenant,22,high,white,31,2016,80011,0
7127,13,0,4,0,F,0,937.7829946,Broker,A,House,9,high,white,50,2016,85079,1
7128,18,1,3,4,F,1,841.8318454,Online,B,Tenant,9,high,yellow,62,2016,98005,1
7129,17,0,1,3,F,1,763.9977435,Broker,A,Tenant,19,low,red,64,2016,80027,0
7130,11,0,1,5,M,1,898.5653559,Broker,B,House,11.63338818,low,red,50,2016,98021,0
7131,4,1,2,0,M,0,1054.854108,Broker,C,House,15,medium,blue,26,2016,85051,0
7132,19,0,2,3,F,1,974.1012685,Phone,B,Tenant,18,high,white,39,2016,50006,0
7133,17,0,1,4,M,1,833.8917305,Broker,B,House,18,high,white,57,2016,80002,0
7134,0,0,3,6,F,1,901.5051387,Broker,C,House,4,high,white,37,2016,50049,1
7135,21,0,1,1,M,0,837.3626811,Broker,A,House,16,medium,white,56,2016,80037,0
7136,19,1,3,0,M,1,1054.04591,Broker,C,Condo,16,high,white,40,2016,50028,0
7137,0,0,1,2,M,0,886.1494503,Online,C,Tenant,15,low,white,22,2016,50048,1
7138,17,0,2,0,F,1,941.8725526,Phone,C,Tenant,19,high,red,45,2016,50055,0
7139,3,0,4,1,F,1,942.4661798,Broker,A,Tenant,23,medium,yellow,32,2016,15025,0
7140,5,0,1,1,M,1,987.0817741,Phone,A,Condo,19,high,white,32,2016,85074,0
7141,8,0,2,0,F,1,817.7802787,Phone,A,Tenant,14,high,blue,50,2016,50037,0
7142,18,0,1,0,F,0,851.935323,Broker,A,Condo,19,high,red,43,2016,85018,0
7143,13,0,3,1,F,1,754.505588,Phone,C,House,16,medium,white,53,2016,50021,0
7144,23,0,3,0,M,1,892.8564131,Phone,B,House,23,low,blue,55,2016,50039,0
7145,16,1,2,0,M,1,933.8685424,Broker,A,Condo,14,medium,blue,39,2016,80020,0
7146,10,0,3,9,M,1,927.9452608,Broker,C,House,17,high,white,82,2016,98006,0
7147,11,1,1,1,M,1,830.3353791,Phone,B,Tenant,26,high,red,31,2016,80038,0
7148,22,0,2,1,F,0,900.6707973,Phone,A,Tenant,12,medium,white,47,2016,85028,0
7149,10,0,2,1,F,1,1025.886466,Phone,B,Tenant,7,medium,white,28,2016,15038,1
7150,14,0,1,0,M,0,912.3109061,Phone,C,House,22,high,blue,39,2016,98004,1
7151,21,0,3,0,M,1,973.9144275,Broker,B,Condo,12,high,red,41,2016,15024,0
7152,19,0,1,2,M,1,920.4807097,Broker,A,House,13,high,red,83,2016,50039,1
7153,14,0,3,0,M,1,982.7889438,Broker,B,House,21,high,red,40,2016,85062,0
7154,13,1,3,12,M,1,864.7885708,Online,C,Tenant,12,high,blue,48,2016,20152,1
7155,20,1,1,3,M,1,965.5604301,Phone,A,House,9,medium,blue,43,2016,85073,1
7156,7,0,5,10,F,1,962.4786302,Phone,C,Tenant,12,high,red,32,2016,80005,0
7157,18,0,1,0,F,1,815.7739148,Broker,A,Condo,14,medium,red,39,2016,85017,0
7158,19,1,1,5,F,1,794.6869091,Broker,A,House,21,medium,white,38,2016,15046,0
7159,14,1,2,7,F,1,904.817072,Broker,A,Condo,14.63024614,medium,red,42,2016,98025,1
7160,15,0,1,0,M,1,826.7569463,Broker,A,House,17,high,blue,55,2016,85079,0
7161,16,0,1,0,F,1,816.0145218,Phone,C,House,18,high,red,43,2016,50012,0
7162,10,1,1,5,M,1,829.1346693,Broker,B,House,14,medium,blue,48,2016,15025,0
7163,9,1,1,1,M,1,760.6548789,Broker,C,House,17,low,white,52,2016,50039,1
7164,16,0,2,0,M,0,956.6075355,Phone,C,House,23,medium,white,54,2016,98024,1
7165,1,0,1,1,F,1,805.0440757,Phone,A,Tenant,10,high,white,34,2016,85064,1
7166,6,0,1,1,F,1,756.1000551,Broker,B,Condo,17,low,yellow,35,2016,50048,1
7167,14,1,2,0,M,1,838.0310893,Phone,C,Condo,14,high,red,44,2016,98013,0
7168,14,0,5,0,F,0,985.3049458,Broker,B,Tenant,21,high,white,47,2016,98022,0
7169,14,1,4,3,M,1,967.3386145,Phone,C,House,12,medium,blue,67,2016,80005,0
7170,5,0,1,1,F,1,878.6255772,Phone,A,Condo,14,high,white,36,2016,80034,0
7171,20,0,3,2,F,1,832.5865682,Broker,A,Condo,17,medium,blue,39,2016,50027,0
7172,10,0,1,3,M,1,942.0498997,Broker,B,Tenant,11,high,blue,43,2016,15025,0
7173,16,0,1,0,F,0,1041.837902,Broker,A,House,16,high,yellow,60,2016,85066,0
7174,15,0,1,6,M,1,957.8893354,Broker,B,Tenant,22,medium,blue,38,2016,50051,0
7175,10,0,1,0,F,0,923.0288967,Phone,A,House,15,high,blue,42,2016,80027,0
7176,20,0,2,4,F,1,788.0614678,Broker,C,Tenant,12,high,red,42,2016,50026,1
7177,17,0,2,4,M,1,907.4701416,Phone,C,Condo,9,high,yellow,42,2016,80030,0
7178,4,1,3,0,F,0,870.3300851,Broker,B,House,13,high,red,31,2016,20102,0
7179,7,1,2,1,M,1,1046.373357,Broker,A,House,9,high,white,34,2016,50006,0
7180,15,0,5,4,M,1,1046.211214,Broker,A,House,11,low,blue,58,2016,50054,1
7181,6,0,1,0,F,1,926.2946748,Broker,A,House,14,low,red,36,2016,50008,1
7182,14,0,1,1,F,1,830.7879379,Broker,B,Tenant,9,high,red,48,2016,98032,0
7183,3,0,1,0,F,1,1070.773407,Broker,A,House,15,medium,red,33,2016,85025,0
7184,10,0,1,1,F,1,998.3889803,Broker,A,Condo,19,high,blue,41,2016,15038,0
7185,7,0,1,0,F,1,875.5612956,Broker,C,Condo,20,low,blue,32,2016,50025,0
7186,12,0,2,12,F,1,910.7139777,Phone,C,House,17,high,red,61,2016,50009,1
7187,12,0,1,5,F,1,923.1508562,Broker,A,House,11,high,red,37,2016,80024,0
7188,20,0,3,1,F,1,871.019345,Phone,A,Condo,10,high,white,57,2016,50037,0
7189,19,0,2,0,F,0,960.3843743,Broker,C,House,15,low,white,61,2016,50044,1
7190,10,1,2,11,F,1,1046.218271,Broker,B,House,10,high,red,60,2016,85070,0
7191,18,0,1,4,M,1,770.061363,Broker,A,House,20,high,red,38,2016,85008,1
7192,19,0,3,0,M,1,1003.520185,Online,C,House,11,high,white,40,2016,NA,1
7193,13,0,1,0,M,0,896.3732706,Broker,B,House,14,high,red,55,2016,80027,0
7194,10,1,3,2,M,1,911.7178903,Broker,C,Tenant,16,high,blue,40,2016,20102,1
7195,8,1,1,0,M,1,1074.578519,Broker,C,House,12,high,blue,51,2016,15019,0
7196,15,0,4,1,F,1,803.0959783,Phone,B,House,16,medium,white,54,2016,85014,1
7197,10,0,3,6,M,1,897.5219299,Broker,A,House,6,low,blue,55,2016,85082,-1
7198,6,1,1,1,M,1,888.3851376,Broker,B,House,18,medium,white,32,2016,80025,0
7199,7,0,1,0,M,0,985.5939531,Broker,C,Condo,10,high,red,34,2016,50021,1
7200,4,1,3,0,F,0,1059.516287,Broker,C,Tenant,14,low,white,30,2016,80034,0
7201,0,1,1,6,F,1,805.672918,Broker,A,House,6,low,white,37,2016,50059,1
7202,13,0,3,0,F,0,973.5345124,Phone,C,House,18,medium,blue,46,2016,80013,0
7203,19,0,1,0,F,1,1020.225319,Broker,A,Tenant,10,low,white,51,2016,85036,0
7204,21,1,6,0,F,0,936.7351153,Broker,A,Tenant,17,low,white,48,2016,50039,0
7205,18,0,4,0,F,0,841.9965229,Phone,C,Condo,14,medium,red,37,2016,98034,1
7206,13,0,3,2,F,1,826.217856,Broker,C,House,17,low,yellow,41,2016,15009,1
7207,16,0,1,0,M,0,899.5789299,Broker,A,Tenant,12,high,white,45,2016,85018,0
7208,10,0,1,0,M,1,782.3081258,Phone,C,House,8,high,red,52,2016,98033,0
7209,18,1,2,1,F,0,857.1605203,Broker,C,Condo,10,high,blue,43,2016,80033,1
7210,11,0,3,0,M,0,942.6692404,Broker,A,House,10,high,red,54,2016,98005,0
7211,16,0,1,1,F,1,836.149253,Broker,A,Tenant,17,high,red,46,2016,98024,0
7212,15,1,4,4,M,1,902.3256209,Broker,A,House,17,high,white,38,2016,85026,0
7213,4,0,1,7,M,1,924.909747,Phone,C,House,14,high,white,36,2016,85014,1
7214,13,1,1,0,F,0,865.0248787,Broker,B,House,16,high,yellow,42,2016,85071,0
7215,16,1,1,1,M,1,951.2739511,Phone,B,House,11,high,red,44,2016,85042,1
7216,15,1,1,2,F,1,971.7712264,Broker,C,Tenant,15,high,white,46,2016,98011,0
7217,15,0,2,0,F,0,898.1318139,Broker,A,House,11,high,blue,48,2016,85024,0
7218,3,0,2,0,F,0,989.7019876,Broker,A,Tenant,17,high,white,28,2016,20116,0
7219,6,0,1,0,M,0,864.2018111,Phone,C,Tenant,13,high,white,34,2016,50021,1
7220,16,0,1,3,F,1,975.2804546,Broker,B,Tenant,15,low,red,39,2016,80046,1
7221,16,1,4,0,F,1,1059.234704,Online,C,House,9,high,yellow,42,2016,85075,0
7222,16,0,1,1,M,1,860.7851502,Broker,C,Condo,15,medium,blue,42,2016,50047,0
7223,12,0,1,0,M,1,916.5066657,Online,C,House,11,high,blue,46,2016,85070,0
7224,8,0,3,0,M,1,949.8390343,Broker,C,Condo,10,low,blue,41,2016,98034,0
7225,0,0,4,0,F,0,757.0968895,Broker,B,Tenant,22,high,white,44,2016,85044,0
7226,11,0,1,2,M,1,817.1465849,Broker,C,Condo,24,low,blue,44,2016,85037,0
7227,13,0,2,5,M,1,881.0751948,Broker,A,House,22,high,blue,62,2016,50056,0
7228,13,0,3,0,F,0,986.3660422,Broker,C,Tenant,14,medium,white,46,2016,20151,1
7229,14,0,1,0,M,1,1021.643102,Broker,B,Condo,17,low,yellow,45,2016,15057,0
7230,14,0,2,0,F,0,814.4904842,Broker,C,House,12,high,yellow,46,2016,50059,0
7231,16,0,2,0,M,0,961.2290609,Phone,A,Tenant,10,high,blue,39,2016,85025,0
7232,13,0,1,0,F,0,980.8624785,Phone,C,Condo,14,medium,blue,47,2016,85071,0
7233,3,1,6,0,M,0,906.3752533,Broker,A,House,18,high,white,30,2016,80033,0
7234,17,1,1,1,F,1,864.0282572,Broker,B,House,18,high,white,45,2016,50027,0
7235,12,1,4,0,M,1,987.1629153,Broker,C,Tenant,8,medium,white,44,2016,50025,1
7236,3,0,1,0,F,1,994.5111956,Phone,B,House,11,medium,white,26,2016,98015,1
7237,14,0,2,8,F,1,1005.902526,Broker,A,Tenant,20,high,red,43,2016,50054,0
7238,21,1,2,1,F,1,904.7951653,Phone,B,Condo,10,high,red,44,2016,98021,0
7239,18,1,4,1,M,1,817.2167331,Broker,B,House,12,high,blue,48,2016,85076,0
7240,8,NA,2,3,F,1,874.6587624,Broker,B,House,22,medium,red,62,2016,15021,0
7241,11,0,1,0,M,1,919.2513466,Broker,B,Condo,11,low,yellow,47,2016,85077,0
7242,15,0,3,1,M,1,783.3337028,Broker,C,House,9,high,white,40,2016,50038,0
7243,7,0,2,2,M,1,984.7590364,Phone,C,House,18,medium,blue,31,2016,85036,0
7244,5,0,1,0,M,1,866.0827697,Phone,B,Condo,19,high,blue,34,2016,20116,0
7245,9,0,2,1,M,1,827.2556624,Phone,B,House,18,medium,white,36,2016,98022,0
7246,7,0,4,2,M,1,877.5632532,Broker,B,Condo,17,high,white,49,2016,15003,0
7247,14,0,2,1,F,0,843.6124225,Phone,C,House,23,medium,white,57,2016,85070,0
